url,lat,long,restaurant,grocery,cafe,park,school,hospital,parking
https://www.realtor.com/realestateandhomes-detail/M1625849562?listing_status=rental,47.616491,-122.326436,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2051096919?listing_status=rental,47.621333,-122.3228,20,1,20,20,20,7,20
https://www.realtor.com/realestateandhomes-detail/M9871411847?listing_status=rental,47.710316,-122.321114,20,2,11,8,15,2,16
https://www.realtor.com/realestateandhomes-detail/M2643356839?listing_status=rental,47.703823,-122.346475,20,1,5,13,17,0,2
https://www.realtor.com/realestateandhomes-detail/M9865770750?listing_status=rental,47.621162,-122.32769,20,2,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M1721960079?listing_status=rental,47.699181,-122.340045,19,2,4,10,20,2,11
https://www.realtor.com/realestateandhomes-detail/M1217517429?listing_status=rental,47.558727,-122.381862,20,3,20,12,16,4,20
https://www.realtor.com/realestateandhomes-detail/M1090475628?listing_status=rental,47.61246,-122.348359,20,4,20,20,13,8,20
https://www.realtor.com/realestateandhomes-detail/M1166908076?listing_status=rental,47.617276,-122.315187,20,5,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M9976775523?listing_status=rental,47.626431,-122.358376,20,1,20,20,20,2,20
https://www.realtor.com/realestateandhomes-detail/M9030320272?listing_status=rental,47.603985,-122.320961,20,10,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1912457676?listing_status=rental,47.622716,-122.340687,20,2,20,20,15,6,20
https://www.realtor.com/realestateandhomes-detail/M9703326570?listing_status=rental,47.621487,-122.324944,20,2,20,20,20,6,20
https://www.realtor.com/realestateandhomes-detail/M2159938998?listing_status=rental,47.624782,-122.314949,20,1,20,20,20,2,20
https://www.realtor.com/realestateandhomes-detail/M1062190778?listing_status=rental,47.483073,-122.246994,3,0,0,0,2,1,0
https://www.realtor.com/realestateandhomes-detail/M9966893021?listing_status=rental,47.674534,-122.317696,20,3,20,16,20,3,17
https://www.realtor.com/realestateandhomes-detail/M2091871974?listing_status=rental,47.727835,-122.356024,20,3,8,9,7,0,2
https://www.realtor.com/realestateandhomes-detail/M1136573599?listing_status=rental,47.624845,-122.36549,20,1,15,20,10,2,20
https://www.realtor.com/realestateandhomes-detail/M1512162789?listing_status=rental,47.556779,-122.386438,20,3,20,12,14,4,20
https://www.realtor.com/realestateandhomes-detail/M1706686270?listing_status=rental,47.658927,-122.341906,20,1,19,14,20,0,11
https://www.realtor.com/realestateandhomes-detail/M1186435430?listing_status=rental,47.662374,-122.337256,20,1,16,14,20,0,8
https://www.realtor.com/realestateandhomes-detail/M1506586899?listing_status=rental,47.658695,-122.32011,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M2331697665?listing_status=rental,47.559111,-122.286883,20,2,7,18,18,1,6
https://www.realtor.com/realestateandhomes-detail/M9885550589?listing_status=rental,47.662594,-122.307571,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M2200224705?listing_status=rental,47.658608,-122.341899,20,1,19,12,20,0,13
https://www.realtor.com/realestateandhomes-detail/M2847110382?listing_status=rental,47.543668,-122.387694,13,1,4,9,12,0,0
https://www.realtor.com/realestateandhomes-detail/M9794565208?listing_status=rental,47.662594,-122.307571,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M2110110764?listing_status=rental,47.507712,-122.305611,1,0,1,5,2,0,2
https://www.realtor.com/realestateandhomes-detail/M1708545806?listing_status=rental,47.616755,-122.345262,20,4,20,20,18,9,20
https://www.realtor.com/realestateandhomes-detail/M9598228051?listing_status=rental,47.615238,-122.310417,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9597087406?listing_status=rental,47.619152,-122.313105,20,4,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M9127685411?listing_status=rental,47.662594,-122.307571,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M9068929765?listing_status=rental,47.65749,-122.315208,20,3,20,20,20,9,20
https://www.realtor.com/realestateandhomes-detail/M9929777836?listing_status=rental,47.624851,-122.362579,20,1,20,20,13,2,20
https://www.realtor.com/realestateandhomes-detail/M9105097686?listing_status=rental,47.662594,-122.307571,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M1291475284?listing_status=rental,47.624448,-122.332704,20,1,20,20,9,6,20
https://www.realtor.com/realestateandhomes-detail/M1509879234?listing_status=rental,47.630358,-122.34669,20,0,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M9300217733?listing_status=rental,47.670238,-122.312218,20,3,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M1195159818?listing_status=rental,47.59708,-122.32704,20,8,20,20,19,19,20
https://www.realtor.com/realestateandhomes-detail/M9723082550?listing_status=rental,47.662594,-122.307571,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M1395114316?listing_status=rental,47.562041,-122.387731,20,3,20,8,19,4,20
https://www.realtor.com/realestateandhomes-detail/M1881760109?listing_status=rental,47.678537,-122.322731,20,3,20,12,20,2,14
https://www.realtor.com/realestateandhomes-detail/M9900792359?listing_status=rental,47.661751,-122.357521,20,1,9,15,14,0,3
https://www.realtor.com/realestateandhomes-detail/M9035275283?listing_status=rental,47.62656,-122.35437,20,1,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M9780649605?listing_status=rental,47.662594,-122.307571,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M9375206259?listing_status=rental,47.521664,-122.346329,20,1,5,11,12,0,7
https://www.realtor.com/realestateandhomes-detail/M1358472784?listing_status=rental,47.597294,-122.299456,20,3,9,20,20,0,4
https://www.realtor.com/realestateandhomes-detail/M1222215047?listing_status=rental,47.618335,-122.327105,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9370964564?listing_status=rental,47.662594,-122.307571,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M9066696268?listing_status=rental,47.646145,-122.325053,20,2,12,20,18,2,16
https://www.realtor.com/realestateandhomes-detail/M1814716476?listing_status=rental,47.541277,-122.361644,2,1,1,20,10,1,0
https://www.realtor.com/realestateandhomes-detail/M1563914178?listing_status=rental,47.53539,-122.272355,20,2,7,6,9,0,2
https://www.realtor.com/realestateandhomes-detail/M2822337457?listing_status=rental,47.666551,-122.320361,20,2,20,15,20,6,20
https://www.realtor.com/realestateandhomes-detail/M1258507763?listing_status=rental,47.613193,-122.324771,20,5,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1556952140?listing_status=rental,47.730716,-122.347233,20,5,10,9,10,0,4
https://www.realtor.com/realestateandhomes-detail/M9409192433?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1091556341?listing_status=rental,47.617224,-122.346468,20,4,20,20,18,9,20
https://www.realtor.com/realestateandhomes-detail/M9151959581?listing_status=rental,47.662594,-122.307571,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M1113580513?listing_status=rental,47.416449,-122.291908,11,1,4,1,3,1,6
https://www.realtor.com/realestateandhomes-detail/M9364003790?listing_status=rental,47.621281,-122.356392,20,2,20,20,10,4,20
https://www.realtor.com/realestateandhomes-detail/M1358756054?listing_status=rental,47.733328,-122.30775,6,0,4,3,9,0,2
https://www.realtor.com/realestateandhomes-detail/M2638857685?listing_status=rental,47.602468,-122.313905,20,10,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1874643721?listing_status=rental,47.647889,-122.317004,20,0,17,20,20,11,20
https://www.realtor.com/realestateandhomes-detail/M2965238528?listing_status=rental,47.617828,-122.355461,20,3,20,20,7,4,20
https://www.realtor.com/realestateandhomes-detail/M9645455740?listing_status=rental,47.615574,-122.349571,20,4,20,20,12,5,20
https://www.realtor.com/realestateandhomes-detail/M9095586141?listing_status=rental,47.61919,-122.334793,20,4,20,20,17,10,20
https://www.realtor.com/realestateandhomes-detail/M2199815359?listing_status=rental,47.651653,-122.342219,20,1,20,17,20,5,20
https://www.realtor.com/realestateandhomes-detail/M2820700384?listing_status=rental,47.665062,-122.3145,20,3,20,20,20,6,20
https://www.realtor.com/realestateandhomes-detail/M1883813772?listing_status=rental,47.710006,-122.316962,20,3,10,11,14,1,8
https://www.realtor.com/realestateandhomes-detail/M2528877084?listing_status=rental,47.554724,-122.386702,20,3,17,10,15,4,17
https://www.realtor.com/realestateandhomes-detail/M9698511458?listing_status=rental,47.662827,-122.310516,20,3,20,20,20,10,20
https://www.realtor.com/realestateandhomes-detail/M1073855998?listing_status=rental,47.663897,-122.316023,20,3,20,18,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1086339109?listing_status=rental,47.687731,-122.376384,20,2,8,6,20,2,3
https://www.realtor.com/realestateandhomes-detail/M9879503868?listing_status=rental,47.662669,-122.341346,20,1,18,18,20,0,9
https://www.realtor.com/realestateandhomes-detail/M1856137252?listing_status=rental,47.63544,-122.325061,20,2,6,20,14,0,20
https://www.realtor.com/realestateandhomes-detail/M9393663920?listing_status=rental,47.539391,-122.281222,20,2,8,16,15,0,3
https://www.realtor.com/realestateandhomes-detail/M1437684098?listing_status=rental,47.674335,-122.3889,20,0,20,11,15,4,20
https://www.realtor.com/realestateandhomes-detail/M9190669877?listing_status=rental,47.661617,-122.353378,20,1,12,18,20,0,6
https://www.realtor.com/realestateandhomes-detail/M2800893366?listing_status=rental,47.642546,-122.314834,19,1,10,20,20,9,7
https://www.realtor.com/realestateandhomes-detail/M1712492878?listing_status=rental,47.618272,-122.353511,20,3,20,20,10,4,20
https://www.realtor.com/realestateandhomes-detail/M2980240957?listing_status=rental,47.611914,-122.344353,20,6,20,20,20,11,20
https://www.realtor.com/realestateandhomes-detail/M9621272885?listing_status=rental,47.668922,-122.312202,20,3,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M1301794098?listing_status=rental,47.661936,-122.325825,20,2,20,15,20,5,20
https://www.realtor.com/realestateandhomes-detail/M9527372337?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9622768429?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2790095416?listing_status=rental,47.675687,-122.37937,20,2,20,10,20,9,20
https://www.realtor.com/realestateandhomes-detail/M2294753634?listing_status=rental,47.613243,-122.319826,20,8,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9762723367?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9431269069?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9291974955?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9085518993?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9960883239?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9395572571?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9299558900?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9956999973?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1146508842?listing_status=rental,47.626497,-122.358931,20,1,20,20,20,2,20
https://www.realtor.com/realestateandhomes-detail/M9209321411?listing_status=rental,47.660891,-122.342586,20,1,18,15,20,0,9
https://www.realtor.com/realestateandhomes-detail/M9335099453?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9195345258?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9882050469?listing_status=rental,47.554932,-122.386604,20,3,18,10,15,4,17
https://www.realtor.com/realestateandhomes-detail/M9603969902?listing_status=rental,47.596969,-122.310434,20,6,15,20,20,1,20
https://www.realtor.com/realestateandhomes-detail/M9083276089?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9115917556?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1302635471?listing_status=rental,47.685573,-122.378182,20,2,6,7,20,2,3
https://www.realtor.com/realestateandhomes-detail/M9319149122?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9815149974?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9663453917?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9436929119?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9757810573?listing_status=rental,47.611282,-122.301125,20,5,18,20,20,17,19
https://www.realtor.com/realestateandhomes-detail/M9078850232?listing_status=rental,47.618889,-122.321198,20,5,20,20,20,7,20
https://www.realtor.com/realestateandhomes-detail/M9743163049?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9566054468?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9996002883?listing_status=rental,47.522606,-122.26532,20,1,6,10,9,1,0
https://www.realtor.com/realestateandhomes-detail/M9565886007?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9415790186?listing_status=rental,47.618038,-122.312416,20,5,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M2822907818?listing_status=rental,47.555693,-122.289757,20,2,9,13,16,1,8
https://www.realtor.com/realestateandhomes-detail/M9983576453?listing_status=rental,47.521778,-122.355476,20,1,12,9,12,2,5
https://www.realtor.com/realestateandhomes-detail/M9558577892?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2880047237?listing_status=rental,47.615285,-122.328533,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9604099172?listing_status=rental,47.637878,-122.341599,20,1,3,20,15,4,16
https://www.realtor.com/realestateandhomes-detail/M9915157940?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1352873108?listing_status=rental,47.62328,-122.33252,20,1,20,20,12,6,20
https://www.realtor.com/realestateandhomes-detail/M9851504016?listing_status=rental,47.660828,-122.336418,20,1,17,10,20,0,8
https://www.realtor.com/realestateandhomes-detail/M9494263499?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2049052977?listing_status=rental,47.653438,-122.369948,20,0,9,11,16,0,14
https://www.realtor.com/realestateandhomes-detail/M1306788621?listing_status=rental,47.542673,-122.361683,6,1,1,20,15,0,0
https://www.realtor.com/realestateandhomes-detail/M9540494307?listing_status=rental,47.625603,-122.357147,20,1,20,20,20,2,20
https://www.realtor.com/realestateandhomes-detail/M9458078856?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9325402498?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9426118047?listing_status=rental,47.60373,-122.309229,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9415701666?listing_status=rental,47.616665,-122.325233,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2446105729?listing_status=rental,47.61767,-122.352397,20,3,20,20,8,5,20
https://www.realtor.com/realestateandhomes-detail/M2628516279?listing_status=rental,47.603668,-122.31385,20,9,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9757500392?listing_status=rental,47.690407,-122.303879,20,0,6,12,13,0,2
https://www.realtor.com/realestateandhomes-detail/M9125421314?listing_status=rental,47.672054,-122.311653,20,2,20,20,18,2,20
https://www.realtor.com/realestateandhomes-detail/M2595558023?listing_status=rental,47.595927,-122.287093,11,1,5,16,8,0,0
https://www.realtor.com/realestateandhomes-detail/M9513328458?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1551345222?listing_status=rental,47.665936,-122.378247,20,4,20,13,20,10,20
https://www.realtor.com/realestateandhomes-detail/M1108698674?listing_status=rental,47.648658,-122.384961,20,0,6,7,11,0,8
https://www.realtor.com/realestateandhomes-detail/M9260751573?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9633673869?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9495710249?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9690037192?listing_status=rental,47.605461,-122.319008,20,9,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9044501934?listing_status=rental,47.542664,-122.276947,20,2,10,11,12,0,4
https://www.realtor.com/realestateandhomes-detail/M1966624106?listing_status=rental,47.673581,-122.366314,20,2,17,10,19,1,4
https://www.realtor.com/realestateandhomes-detail/M9524257910?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1453756572?listing_status=rental,47.527489,-122.316431,15,0,3,11,2,0,1
https://www.realtor.com/realestateandhomes-detail/M9319650994?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9922361891?listing_status=rental,47.599533,-122.286743,9,1,3,20,7,0,0
https://www.realtor.com/realestateandhomes-detail/M2612202847?listing_status=rental,47.671772,-122.299257,20,0,11,17,14,1,16
https://www.realtor.com/realestateandhomes-detail/M9775607105?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9512701743?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9731166840?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9273894808?listing_status=rental,47.600258,-122.305702,20,6,20,20,20,16,14
https://www.realtor.com/realestateandhomes-detail/M9494445181?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9624996259?listing_status=rental,47.668369,-122.31218,20,3,20,20,19,3,20
https://www.realtor.com/realestateandhomes-detail/M1479204655?listing_status=rental,47.654642,-122.327566,20,0,11,20,16,6,20
https://www.realtor.com/realestateandhomes-detail/M1925666207?listing_status=rental,47.67434,-122.264899,1,0,1,9,6,1,5
https://www.realtor.com/realestateandhomes-detail/M9809192867?listing_status=rental,47.602352,-122.313034,20,10,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2579393102?listing_status=rental,47.637375,-122.367351,20,4,11,14,20,0,8
https://www.realtor.com/realestateandhomes-detail/M9272365123?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9594759325?listing_status=rental,47.617088,-122.331505,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1082579897?listing_status=rental,47.623723,-122.364133,20,1,15,20,12,2,20
https://www.realtor.com/realestateandhomes-detail/M9725104046?listing_status=rental,47.661049,-122.340889,20,1,18,15,20,0,9
https://www.realtor.com/realestateandhomes-detail/M2275484238?listing_status=rental,47.70629,-122.343878,20,1,9,13,17,7,0
https://www.realtor.com/realestateandhomes-detail/M9592825306?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9071949460?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9557059498?listing_status=rental,47.693413,-122.374704,17,2,11,6,8,1,3
https://www.realtor.com/realestateandhomes-detail/M1274592589?listing_status=rental,47.59952,-122.286738,9,1,3,20,7,0,0
https://www.realtor.com/realestateandhomes-detail/M1486177238?listing_status=rental,47.677668,-122.319416,20,3,20,16,20,2,15
https://www.realtor.com/realestateandhomes-detail/M9012007259?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9911819815?listing_status=rental,47.620049,-122.320396,20,5,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M9813351954?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2494454208?listing_status=rental,47.648947,-122.383737,20,0,6,7,11,0,9
https://www.realtor.com/realestateandhomes-detail/M9208770297?listing_status=rental,47.520096,-122.264999,18,1,5,12,11,0,0
https://www.realtor.com/realestateandhomes-detail/M9916350606?listing_status=rental,47.658558,-122.320068,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1255998626?listing_status=rental,47.605906,-122.324627,20,9,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2533577148?listing_status=rental,47.663013,-122.320387,20,3,20,17,20,5,20
https://www.realtor.com/realestateandhomes-detail/M9997611359?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1845612145?listing_status=rental,47.672949,-122.352447,20,1,12,20,17,0,6
https://www.realtor.com/realestateandhomes-detail/M2573157769?listing_status=rental,47.622153,-122.32439,20,1,20,20,19,6,20
https://www.realtor.com/realestateandhomes-detail/M9905271225?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2600403545?listing_status=rental,47.673776,-122.264453,1,0,1,7,6,1,6
https://www.realtor.com/realestateandhomes-detail/M9340894942?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1024474955?listing_status=rental,47.499965,-122.327666,10,0,1,1,2,0,2
https://www.realtor.com/realestateandhomes-detail/M9276858227?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1253344001?listing_status=rental,47.613908,-122.318481,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9358583198?listing_status=rental,47.706158,-122.331032,20,2,12,9,18,12,20
https://www.realtor.com/realestateandhomes-detail/M1882340802?listing_status=rental,47.554795,-122.282741,20,2,13,13,17,1,7
https://www.realtor.com/realestateandhomes-detail/M9468888058?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9330113243?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9112650761?listing_status=rental,47.491234,-122.297981,5,0,1,3,3,0,2
https://www.realtor.com/realestateandhomes-detail/M1031618644?listing_status=rental,47.604617,-122.319788,20,9,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9407700238?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9785887307?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1031823163?listing_status=rental,47.615805,-122.326444,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9438438339?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1114592228?listing_status=rental,47.695807,-122.354933,20,1,10,7,18,0,10
https://www.realtor.com/realestateandhomes-detail/M9196150933?listing_status=rental,47.521545,-122.376358,19,2,10,7,16,2,0
https://www.realtor.com/realestateandhomes-detail/M9991053010?listing_status=rental,47.614281,-122.350555,20,3,20,20,12,5,20
https://www.realtor.com/realestateandhomes-detail/M2454216253?listing_status=rental,47.663893,-122.315567,20,3,20,19,20,5,20
https://www.realtor.com/realestateandhomes-detail/M9354309958?listing_status=rental,47.622433,-122.342766,20,3,20,20,16,5,20
https://www.realtor.com/realestateandhomes-detail/M1632605825?listing_status=rental,47.617885,-122.305284,20,5,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M9245184631?listing_status=rental,47.608437,-122.328377,20,8,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9114652919?listing_status=rental,47.638237,-122.355995,20,3,9,20,20,1,3
https://www.realtor.com/realestateandhomes-detail/M9016404844?listing_status=rental,47.531757,-122.270332,20,0,3,8,7,0,1
https://www.realtor.com/realestateandhomes-detail/M2300222007?listing_status=rental,47.545938,-122.362829,17,1,2,20,17,0,1
https://www.realtor.com/realestateandhomes-detail/M9641622899?listing_status=rental,47.601921,-122.316414,20,9,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9250785277?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2153762021?listing_status=rental,47.512912,-122.322171,2,1,4,4,4,0,0
https://www.realtor.com/realestateandhomes-detail/M9798980537?listing_status=rental,47.720737,-122.312187,19,1,3,10,18,0,1
https://www.realtor.com/realestateandhomes-detail/M9884119982?listing_status=rental,47.666927,-122.311584,20,4,20,20,18,4,20
https://www.realtor.com/realestateandhomes-detail/M9629540966?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9171827046?listing_status=rental,47.669632,-122.369301,20,4,20,12,20,10,12
https://www.realtor.com/realestateandhomes-detail/M9661994450?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9541753040?listing_status=rental,47.665195,-122.354767,20,1,11,20,14,0,4
https://www.realtor.com/realestateandhomes-detail/M2578959181?listing_status=rental,47.528288,-122.318,15,0,3,13,2,0,1
https://www.realtor.com/realestateandhomes-detail/M1103581348?listing_status=rental,47.614776,-122.352282,20,2,20,20,8,4,20
https://www.realtor.com/realestateandhomes-detail/M9689200171?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1011237506?listing_status=rental,47.665868,-122.378652,20,4,20,13,20,10,20
https://www.realtor.com/realestateandhomes-detail/M9396555361?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9193412226?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9047452624?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9340374907?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9388518310?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2674326763?listing_status=rental,47.659613,-122.319131,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1054348240?listing_status=rental,47.61188,-122.311103,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2793889205?listing_status=rental,47.620917,-122.322837,20,2,20,20,20,7,20
https://www.realtor.com/realestateandhomes-detail/M9243987815?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1186526686?listing_status=rental,47.618901,-122.305138,20,4,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M1557119913?listing_status=rental,47.661374,-122.337242,20,1,18,11,20,0,8
https://www.realtor.com/realestateandhomes-detail/M9073079051?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9392416156?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1430676755?listing_status=rental,47.618038,-122.312377,20,5,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M2104062309?listing_status=rental,47.571161,-122.314021,20,2,8,9,8,4,5
https://www.realtor.com/realestateandhomes-detail/M2526720031?listing_status=rental,47.596775,-122.310039,20,5,15,20,20,1,20
https://www.realtor.com/realestateandhomes-detail/M9385005792?listing_status=rental,47.71769,-122.297577,20,1,3,10,17,0,2
https://www.realtor.com/realestateandhomes-detail/M9000830088?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2672880912?listing_status=rental,47.639985,-122.288787,11,2,4,20,4,0,0
https://www.realtor.com/realestateandhomes-detail/M9057799107?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M2826472937?listing_status=rental,47.675128,-122.385077,20,0,20,12,20,8,20
https://www.realtor.com/realestateandhomes-detail/M1771706261?listing_status=rental,47.595413,-122.29982,20,3,9,20,20,0,4
